row_id,content_id,title,content_type,genre,original_language,release_date,report_month,country,region,available_globally,subscription_tier,primary_device,runtime_minutes,season_count,episode_count,views,hours_viewed,completion_rate,user_rating,estimated_revenue_usd
160,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2026-03-01,India,Asia,Yes,Premium,Mobile,37,3,10,182249,853255,0.759,8.6,2846.18
161,SW0112,Silent Code,Movie,Thriller,English,2022-12-24,2025-12-01,Germany,Europe,No,Standard,Smart TV,123,0,1,35697,55494,0.758,7.9,400.19
162,SW0149,Golden Witness,Movie,Action,English,2023-12-26,2025-12-01,India,Asia,Yes,Standard,Smart TV,134,0,1,60666,100913,0.745,7.5,786.74
163,SW0102,Hidden Pulse 102,Movie,Drama,Japanese,2023-10-10,2025-12-01,Nigeria,Africa,Yes,Ad-Supported,Smart TV,87,0,1,47942,43806,0.63,6.4,843.85
164,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2025-08-01,United States,North America,Yes,Ad-Supported,Web,106,0,1,147316,197346,0.758,7.8,2744.31
165,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-10-01,Nigeria,Africa,Yes,Standard,Mobile,139,0,1,38044,60568,0.687,7.2,497.68
166,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2026-03-01,South Korea,Asia,Yes,Standard,Smart TV,45,2,9,70572,348958,0.733,7.8,781.33
167,SW0160,Silent Pulse,Movie,Drama,English,2023-11-24,2025-03-01,Germany,Europe,Yes,Premium,Smart TV,83,0,1,14769,9913,0.485,7.4,219.12
168,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2026-05-01,Mexico,Latin America,Yes,Standard,Mobile,37,3,10,23067,121803,0.856,7.5,286.37
169,SW0008,Northern Pulse,Movie,Action,English,2024-02-02,2025-08-01,Brazil,Latin America,Yes,Ad-Supported,Smart TV,79,0,1,47416,39081,0.626,7.1,808.37
170,SW0137,Infinite Echo 137,Series,Drama,English,2023-03-01,2025-03-01,Japan,Asia,Yes,Standard,Smart TV,55,1,7,12748,54769,0.67,7.3,158.28
171,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2025-12-01,Brazil,Latin America,Yes,Standard,Web,106,0,1,210910,242939,0.652,7.5,2647.97
172,SW0087,Silent Signal,Series,Animation,Spanish,2022-03-14,2026-05-01,United Kingdom,Europe,No,Ad-Supported,Mobile,26,1,7,17663,35956,0.671,5.8,289.32
173,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-11-01,United Kingdom,Europe,No,Premium,Web,39,2,8,41593,185507,0.858,7.5,660.49
174,SW0126,Electric Kingdom 126,Movie,Action,Spanish,2023-04-26,2025-06-01,United Kingdom,Europe,Yes,Standard,Mobile,107,0,1,29546,39317,0.746,7.2,381.55
175,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2025-10-01,Nigeria,Africa,Yes,Standard,Smart TV,94,0,1,28466,34969,0.784,6.7,355.6
176,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-08-01,Spain,Europe,Yes,Ad-Supported,Smart TV,83,0,1,74762,87712,0.848,8.5,1467.16
177,SW0047,Hidden Fire,Series,Sci-Fi,English,2023-11-26,2025-01-01,United Kingdom,Europe,No,Ad-Supported,Smart TV,36,1,6,36822,116376,0.878,7.5,681.7
178,SW0157,Northern Crown,Movie,Romance,French,2025-08-09,2025-08-01,India,Asia,Yes,Standard,Web,142,0,1,115211,213521,0.783,7.6,1385.4
179,SW0178,Wild Harbor,Movie,Romance,Korean,2022-06-06,2026-02-01,Spain,Europe,Yes,Premium,Web,78,0,1,4655,4455,0.736,7.1,80.98
180,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2026-05-01,India,Asia,No,Ad-Supported,Tablet,55,4,9,129555,748093,0.7,5.9,2129.5
181,SW0050,Northern Harbor,Series,Animation,German,2022-04-09,2026-02-01,South Korea,Asia,No,Standard,Smart TV,42,3,9,9853,58422,0.941,6.6,118.22
182,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2025-10-01,Australia,Oceania,Yes,Premium,Smart TV,53,4,9,12875,86107,0.841,6.2,186.0
183,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-09-01,United States,North America,Yes,Standard,Mobile,89,0,1,48009,64553,0.906,7.5,550.01
184,SW0102,Hidden Pulse 102,Movie,Drama,Japanese,2023-10-10,2026-01-01,France,Europe,Yes,Standard,Mobile,87,0,1,13231,11332,0.591,6.8,174.56
185,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2026-04-01,Mexico,Latin America,No,Standard,Mobile,59,2,8,74214,399881,0.685,8.2,968.92
186,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2026-06-01,Nigeria,Africa,Yes,Premium,Game Console,106,0,1,82310,99147,0.682,8.2,1323.97
187,SW0068,Hidden Kingdom,Series,Action,English,2025-10-01,2025-01-01,Mexico,Latin America,Yes,Premium,Smart TV,40,1,9,322179,1289396,0.667,6.9,4864.58
188,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-04-01,India,Asia,Yes,Premium,Mobile,83,0,1,130646,81430,0.451,7.5,2294.02
189,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2026-06-01,Australia,Oceania,Yes,Ad-Supported,Mobile,50,4,7,34671,147282,0.728,7.6,566.03
190,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2025-11-01,Brazil,Latin America,No,Premium,Smart TV,55,4,9,315925,1993785,0.765,7.5,5492.23
191,SW0110,Infinite Road,Movie,Animation,Japanese,2024-06-05,2026-02-01,India,Asia,Yes,Ad-Supported,Smart TV,130,0,1,89401,153424,0.792,7.1,1628.89
192,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2025-08-01,South Africa,Africa,Yes,Ad-Supported,Web,23,4,8,7573,13517,0.582,8.3,132.59
193,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-04-01,Mexico,Latin America,Yes,Ad-Supported,Web,24,3,12,15083,52427,0.724,6.4,276.18
194,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-11-01,United States,North America,No,Premium,Mobile,136,0,1,122928,229127,0.822,6.1,2020.72
195,SW0046,Broken Code,Movie,Drama,English,2023-10-12,2025-12-01,United States,North America,Yes,Standard,Tablet,113,0,1,46184,55578,0.639,6.8,602.97
196,SW0091,Second Kingdom,Series,Action,English,2023-08-28,2025-11-01,Brazil,Latin America,No,Standard,Game Console,62,4,7,42249,251706,0.824,6.1,495.17
197,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-01-01,Spain,Europe,Yes,Ad-Supported,Web,99,0,1,72458,114773,0.96,6.9,1339.48
198,SW0092,Crimson Promise,Series,Romance,English,2025-06-17,2026-02-01,United Kingdom,Europe,No,Standard,Smart TV,27,1,12,29496,135251,0.849,8.7,358.47
199,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2026-01-01,Mexico,Latin America,Yes,Standard,Mobile,112,0,1,60235,85895,0.764,8.4,661.59
200,SW0171,Hidden Crown 171,Movie,Sci-Fi,German,2023-06-09,2025-02-01,Spain,Europe,No,Ad-Supported,Web,140,0,1,5694,10349,0.779,6.4,95.37
201,SW0001,Midnight Promise,Series,Animation,Portuguese,2025-07-10,2025-03-01,France,Europe,No,Premium,Smart TV,44,3,12,49639,412090,0.943,6.7,797.82
202,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-12-01,Mexico,Latin America,No,Premium,Smart TV,137,0,1,786523,1211449,0.675,7.2,13466.44
203,SW0135,Silent Summer,Series,Action,English,2025-07-12,2025-12-01,Japan,Asia,Yes,Standard,Mobile,47,4,7,99666,412868,0.755,6.8,1148.58
204,SW0128,Midnight Kingdom 128,Movie,Animation,English,2022-02-19,2025-06-01,India,Asia,No,Ad-Supported,Mobile,141,0,1,9243,16067,0.74,7.8,172.19
205,SW0033,Crimson Echo,Series,Action,Korean,2023-02-20,2026-05-01,Germany,Europe,Yes,Ad-Supported,Web,50,2,10,25571,128195,0.602,6.6,448.28
206,SW0102,Hidden Pulse 102,Movie,Drama,Japanese,2023-10-10,2025-10-01,Germany,Europe,Yes,Ad-Supported,Smart TV,87,0,1,24122,27615,0.79,6.4,409.62
207,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-05-01,India,Asia,No,Ad-Supported,Web,137,0,1,623642,994463,0.698,7.0,10884.81
208,SW0151,Second Signal 151,Movie,Action,Spanish,2024-04-23,2025-10-01,United Kingdom,Europe,No,Ad-Supported,Smart TV,114,0,1,67741,96191,0.747,8.5,1227.58
209,SW0149,Golden Witness,Movie,Action,English,2023-12-26,2026-04-01,Canada,North America,Yes,Standard,Tablet,134,0,1,18831,30252,0.719,6.3,225.59
210,SW0145,Last Road 145,Series,Comedy,Korean,2024-10-31,2025-12-01,South Korea,Asia,No,Ad-Supported,Web,46,1,8,23522,118847,0.824,6.5,445.75
211,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2026-03-01,Japan,Asia,Yes,Standard,Tablet,131,0,1,49824,68331,0.628,8.6,646.04
212,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2026-01-01,India,Asia,Yes,Premium,Web,106,0,1,123546,115708,0.53,8.1,1832.0
213,SW0024,Infinite Echo,Movie,Action,English,2022-05-23,2026-02-01,South Africa,Africa,Yes,Standard,Mobile,127,0,1,28484,29610,0.491,6.2,319.67
214,SW0098,Last Summer,Series,Animation,English,2023-11-06,2025-12-01,United Kingdom,Europe,Yes,Standard,Smart TV,61,4,7,24000,81324,0.476,7.7,310.53
215,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-12-01,South Korea,Asia,Yes,Standard,Smart TV,99,0,1,61631,62629,0.616,7.2,723.17
216,SW0010,Hidden Witness,Series,Thriller,Hindi,2023-11-30,2026-05-01,South Africa,Africa,Yes,Standard,Smart TV,33,3,11,20699,108845,0.869,8.0,242.95
217,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-02-01,United States,North America,Yes,Premium,Game Console,112,0,1,101363,151429,0.8,6.7,1742.45
218,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2025-07-01,Canada,North America,Yes,Standard,Smart TV,94,0,1,24326,26977,0.708,8.1,313.18
219,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2025-06-01,India,Asia,Yes,Standard,Mobile,45,2,9,178787,1059585,0.878,6.4,1987.79
220,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2025-08-01,Spain,Europe,Yes,Ad-Supported,Mobile,31,4,10,25502,121723,0.924,8.6,485.08
221,SW0180,Second Summer 180,Movie,Comedy,English,2025-04-08,2025-01-01,United States,North America,No,Standard,Mobile,138,0,1,208940,261485,0.544,6.8,2328.1
222,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-02-01,Brazil,Latin America,Yes,Premium,Smart TV,81,0,1,64094,67617,0.781,7.9,1079.1
223,SW0091,Second Kingdom,Series,Action,English,2023-08-28,2025-05-01,India,Asia,No,Ad-Supported,Web,62,4,7,23241,105359,0.627,6.6,458.35
224,SW0131,Midnight Crown,Series,Drama,English,2024-08-30,2025-08-01,Spain,Europe,Yes,Standard,Mobile,28,2,11,4949,17581,0.692,7.8,64.24
225,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2025-02-01,India,Asia,Yes,Standard,Mobile,113,0,1,67057,86693,0.686,5.9,805.94
226,SW0156,Second Code,Series,Comedy,Hindi,2023-09-24,2025-05-01,Japan,Asia,No,Standard,Smart TV,52,3,12,2762,22256,0.775,6.7,33.35
227,SW0001,Midnight Promise,Series,Animation,Portuguese,2025-07-10,2025-12-01,Germany,Europe,No,Standard,Game Console,44,3,12,31174,233007,0.849,8.2,338.63
228,SW0130,Hidden Summer 130,Movie,Drama,English,2024-11-25,2025-02-01,India,Asia,Yes,Premium,Smart TV,103,0,1,287539,318473,0.645,5.8,4884.07
229,SW0063,Electric Promise 63,Movie,Thriller,Spanish,2025-01-29,2025-02-01,United Kingdom,Europe,Yes,Standard,Smart TV,85,0,1,55903,52168,0.659,6.8,633.68
230,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2025-09-01,United States,North America,Yes,Standard,Mobile,37,3,10,46464,174918,0.61,8.2,528.94
231,SW0101,Infinite Witness,Movie,Action,English,2024-08-09,2025-12-01,Japan,Asia,No,Standard,Smart TV,138,0,1,35487,66116,0.81,6.2,426.93
232,SW0031,Golden Code,Series,Thriller,Korean,2024-04-10,2025-10-01,United States,North America,No,Premium,Mobile,61,3,8,60436,471884,0.96,7.4,1058.45
233,SW0065,Silent Road 65,Series,Sci-Fi,English,2025-06-19,2026-06-01,Nigeria,Africa,No,Standard,Game Console,56,2,12,9178,97479,0.948,5.4,120.84
234,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2025-12-01,Canada,North America,Yes,Premium,Web,23,2,10,9105,25621,0.734,7.2,137.99
235,SW0008,Northern Pulse,Movie,Action,English,2024-02-02,2025-06-01,Canada,North America,Yes,Ad-Supported,Smart TV,79,0,1,10285,11673,0.862,7.3,167.3
236,SW0147,Silent Road 147,Series,Comedy,English,2024-09-29,2025-02-01,France,Europe,No,Ad-Supported,Smart TV,54,4,9,34162,191867,0.693,6.9,630.55
237,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-07-01,France,Europe,Yes,Standard,Web,93,0,1,62921,69485,0.712,8.5,704.57
238,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-06-01,France,Europe,Yes,Ad-Supported,Mobile,81,0,1,80954,85645,0.784,7.8,1486.84
239,SW0166,Silent Summer 166,Series,Sci-Fi,English,2022-05-02,2025-07-01,South Africa,Africa,Yes,Premium,Smart TV,44,3,9,2653,13867,0.792,6.5,42.82
240,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2026-05-01,India,Asia,Yes,Standard,Smart TV,37,3,10,90329,457211,0.821,8.2,1118.08
241,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-10-01,South Korea,Asia,Yes,Ad-Supported,Game Console,140,0,1,35372,49213,0.596,8.3,652.51
242,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2025-01-01,Germany,Europe,Yes,Ad-Supported,Mobile,29,4,11,31796,121381,0.718,7.3,547.69
243,SW0104,Hidden Fire 104,Movie,Documentary,Hindi,2023-12-13,2025-09-01,Spain,Europe,No,Standard,Smart TV,90,0,1,8220,10939,0.887,8.0,96.79
244,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2026-06-01,Canada,North America,Yes,Standard,Smart TV,53,4,9,18744,110930,0.744,7.8,232.06
245,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2025-06-01,Canada,North America,Yes,Premium,Game Console,106,0,1,175600,193071,0.622,6.6,2613.1
246,SW0151,Second Signal 151,Movie,Action,Spanish,2024-04-23,2026-05-01,Mexico,Latin America,No,Standard,Tablet,114,0,1,16585,23907,0.759,7.5,212.7
247,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-08-01,Japan,Asia,Yes,Ad-Supported,Web,93,0,1,130015,155114,0.77,7.8,2280.48
248,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-04-01,South Africa,Africa,Yes,Ad-Supported,Mobile,112,0,1,73356,106356,0.777,8.6,1238.51
249,SW0079,Northern Promise 79,Movie,Sci-Fi,English,2025-09-11,2025-09-01,United States,North America,No,Premium,Mobile,105,0,1,248184,301300,0.694,7.9,4266.37
250,SW0016,Last Harbor,Series,Thriller,Portuguese,2022-04-30,2026-06-01,Canada,North America,Yes,Premium,Mobile,23,2,10,3744,11651,0.812,7.3,54.86
251,SW0113,Northern Witness 113,Movie,Drama,Spanish,2025-10-28,2026-03-01,India,Asia,Yes,Ad-Supported,Mobile,103,0,1,57111,60207,0.614,8.2,1077.13
252,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2026-05-01,Mexico,Latin America,Yes,Premium,Tablet,93,0,1,34353,34043,0.639,7.6,552.54
253,SW0029,Midnight Kingdom,Movie,Comedy,English,2024-06-14,2026-03-01,Mexico,Latin America,Yes,Standard,Smart TV,108,0,1,6174,9787,0.881,5.8,69.44
254,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-09-01,South Korea,Asia,Yes,Standard,Smart TV,81,0,1,21089,16518,0.58,5.7,237.54
255,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-09-01,United States,North America,Yes,Standard,Mobile,112,0,1,114673,139600,0.652,7.1,1254.61
256,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-06-01,Japan,Asia,Yes,Standard,Mobile,81,0,1,59743,49041,0.608,7.0,670.82
257,SW0016,Last Harbor,Series,Thriller,Portuguese,2022-04-30,2025-04-01,Germany,Europe,Yes,Premium,Mobile,23,2,10,12014,33956,0.737,6.5,203.64
258,SW0012,Broken Crown,Movie,Crime,French,2022-04-02,2025-09-01,India,Asia,Yes,Standard,Smart TV,148,0,1,23247,43179,0.753,6.8,262.69
259,SW0047,Hidden Fire,Series,Sci-Fi,English,2023-11-26,2026-03-01,South Korea,Asia,No,Standard,Mobile,36,1,6,19982,49483,0.688,6.0,235.41
260,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2026-02-01,Australia,Oceania,Yes,Premium,Mobile,83,0,1,55297,62176,0.813,7.2,865.81
261,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2025-05-01,Japan,Asia,No,Ad-Supported,Smart TV,62,1,10,54277,393206,0.701,7.0,959.32
262,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2026-04-01,Brazil,Latin America,Yes,Standard,Mobile,93,0,1,79928,75729,0.611,8.1,865.37
263,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2026-03-01,Mexico,Latin America,No,Standard,Smart TV,26,2,11,39924,166242,0.874,7.5,477.63
264,SW0155,Midnight Echo 155,Movie,Crime,English,2025-12-15,2025-02-01,Germany,Europe,Yes,Ad-Supported,Web,144,0,1,27239,46807,0.716,7.9,484.44
265,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-05-01,South Africa,Africa,Yes,Standard,Mobile,99,0,1,27976,35632,0.772,6.9,362.37
266,SW0119,Crimson Code,Movie,Crime,Korean,2022-05-16,2025-01-01,United States,North America,Yes,Premium,Mobile,118,0,1,10228,10897,0.542,5.5,161.83
267,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-12-01,Japan,Asia,Yes,Standard,Tablet,112,0,1,66168,84153,0.681,8.6,858.98
268,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-07-01,India,Asia,Yes,Standard,Game Console,50,4,7,68886,336785,0.838,7.7,749.34
269,SW0152,Infinite Summer,Series,Romance,English,2025-01-20,2026-06-01,Spain,Europe,No,Ad-Supported,Smart TV,42,3,10,62927,230358,0.523,7.8,1196.53
270,SW0021,Midnight Echo,Movie,Documentary,Korean,2025-03-08,2025-01-01,Brazil,Latin America,Yes,Standard,Smart TV,137,0,1,141407,191441,0.593,7.6,1713.8
271,SW0068,Hidden Kingdom,Series,Action,English,2025-10-01,2026-05-01,South Korea,Asia,Yes,Standard,Tablet,40,1,9,96634,501689,0.865,7.0,1250.35
272,SW0090,Silent Promise,Series,Crime,English,2024-09-10,2025-06-01,United States,North America,No,Ad-Supported,Smart TV,51,4,7,82222,282517,0.577,7.4,1501.7
273,SW0106,Broken Signal 106,Movie,Comedy,Japanese,2023-07-22,2025-03-01,Canada,North America,Yes,Standard,Mobile,108,0,1,22499,19599,0.484,6.6,248.8
274,SW0178,Wild Harbor,Movie,Romance,Korean,2022-06-06,2025-06-01,Germany,Europe,Yes,Ad-Supported,Web,78,0,1,17912,21829,0.937,6.8,295.64
275,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-12-01,Spain,Europe,Yes,Standard,Smart TV,83,0,1,25051,26111,0.754,7.7,281.72
276,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2025-02-01,India,Asia,No,Ad-Supported,Smart TV,26,2,11,197761,774672,0.822,6.2,3355.37
277,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2026-06-01,Japan,Asia,Yes,Ad-Supported,Game Console,113,0,1,27659,35325,0.678,6.4,492.63
278,SW0164,Electric Witness,Movie,Crime,Korean,2022-02-16,2026-01-01,United States,North America,Yes,Premium,Game Console,113,0,1,38438,45843,0.633,7.5,620.08
279,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2025-12-01,South Africa,Africa,No,Ad-Supported,Mobile,59,2,8,127834,796867,0.792,7.9,2194.73
280,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2025-11-01,United States,North America,Yes,Standard,Web,114,0,1,147702,221954,0.791,6.7,1607.69
281,SW0081,Hidden Code 81,Movie,Romance,English,2023-09-08,2025-04-01,Mexico,Latin America,Yes,Premium,Web,129,0,1,8861,12578,0.66,5.8,129.47
282,SW0028,Golden Promise,Movie,Action,English,2023-05-12,2025-05-01,Mexico,Latin America,Yes,Premium,Smart TV,87,0,1,23131,25319,0.755,6.7,383.09
283,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2025-04-01,Germany,Europe,No,Ad-Supported,Web,55,4,9,154899,1204913,0.943,6.7,2894.85
284,SW0115,Broken Pulse 115,Series,Drama,Spanish,2025-04-26,2026-01-01,Spain,Europe,Yes,Premium,Tablet,48,4,7,61885,292711,0.845,7.6,1079.2
285,SW0086,Second Echo 86,Movie,Romance,Japanese,2024-09-20,2026-04-01,Spain,Europe,No,Standard,Mobile,109,0,1,15548,23494,0.832,6.8,191.67
286,SW0017,Second Fire,Series,Documentary,Japanese,2022-02-01,2026-04-01,Germany,Europe,No,Ad-Supported,Smart TV,24,3,7,20931,48076,0.82,6.4,400.07
287,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-12-01,South Korea,Asia,Yes,Ad-Supported,Smart TV,139,0,1,23470,34703,0.638,6.3,387.49
288,SW0031,Golden Code,Series,Thriller,Korean,2024-04-10,2025-04-01,United States,North America,No,Standard,Smart TV,61,3,8,77269,505262,0.804,6.3,936.77
289,SW0014,Midnight Witness 14,Movie,Comedy,Spanish,2023-11-06,2025-05-01,United States,North America,Yes,Standard,Mobile,91,0,1,20595,22850,0.732,7.3,255.7
290,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2025-04-01,Australia,Oceania,Yes,Standard,Tablet,114,0,1,46202,71864,0.819,8.2,515.98
291,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2026-03-01,India,Asia,Yes,Premium,Mobile,139,0,1,31563,50209,0.687,7.3,534.54
292,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-06-01,Brazil,Latin America,No,Ad-Supported,Smart TV,137,0,1,756524,1345797,0.779,7.8,12618.41
293,SW0095,Electric Kingdom,Movie,Documentary,English,2023-11-04,2026-06-01,Australia,Oceania,Yes,Ad-Supported,Game Console,78,0,1,6696,5470,0.628,6.3,127.85
294,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2026-05-01,South Korea,Asia,Yes,Premium,Smart TV,29,4,11,44701,184139,0.775,5.9,743.8
295,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2026-02-01,India,Asia,Yes,Ad-Supported,Web,24,3,12,17584,65446,0.775,7.2,291.74
296,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2026-03-01,United States,North America,Yes,Premium,Mobile,89,0,1,75608,85291,0.76,6.7,1261.06
297,SW0030,Last Road,Movie,Sci-Fi,German,2023-09-01,2025-04-01,Australia,Oceania,Yes,Ad-Supported,Web,140,0,1,20843,39511,0.812,7.7,397.63
298,SW0037,Northern Echo,Series,Animation,English,2025-11-28,2025-11-01,France,Europe,No,Ad-Supported,Web,24,3,6,227153,465849,0.855,6.3,4226.05
299,SW0152,Infinite Summer,Series,Romance,English,2025-01-20,2025-06-01,South Africa,Africa,No,Ad-Supported,Mobile,42,3,10,26966,114947,0.609,8.3,515.2
300,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2025-02-01,Nigeria,Africa,Yes,Ad-Supported,Mobile,90,0,1,65066,55202,0.566,7.0,1111.7
301,SW0130,Hidden Summer 130,Movie,Drama,English,2024-11-25,2025-02-01,Australia,Oceania,Yes,Premium,Smart TV,103,0,1,55738,65090,0.68,6.1,838.09
302,SW0127,Midnight Echo 127,Movie,Action,Japanese,2023-09-10,2026-02-01,United Kingdom,Europe,Yes,Standard,Game Console,146,0,1,54292,102549,0.776,7.3,589.54
303,SW0044,Northern Summer,Series,Comedy,English,2022-11-05,2025-03-01,France,Europe,No,Standard,Mobile,38,4,9,10523,44182,0.737,6.9,134.68
304,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-08-01,Australia,Oceania,Yes,Ad-Supported,Smart TV,99,0,1,19381,27452,0.858,7.9,347.1
305,SW0112,Silent Code,Movie,Thriller,English,2022-12-24,2025-03-01,Australia,Oceania,No,Ad-Supported,Web,123,0,1,9387,17280,0.898,6.8,178.27
